ID=0, Sequence=501, X=-1.3148438178342E7, Y=3986007.33707501
ID=4, Sequence=408229, X=-1.31617516280082E7, Y=3994661.96676941
ID=419, Sequence=409068, X=-1.3160502848603E7, Y=3993094.40665319
ID=392, Sequence=409095, X=-1.31681746620536E7, Y=3999893.38574957
ID=344, Sequence=409143, X=-1.31753969354786E7, Y=4028521.65140063
ID=341, Sequence=409146, X=-1.31712341506595E7, Y=3997626.0665894
ID=323, Sequence=409164, X=-1.3178516206663E7, Y=3981170.51530933
ID=284, Sequence=409203, X=-1.31614152334071E7, Y=3999895.39323259
ID=282, Sequence=409205, X=-1.31680753831982E7, Y=3972107.92113442
ID=268, Sequence=409219, X=-1.31666791344343E7, Y=4000734.13432607
ID=450, Sequence=409236, X=-1.31608986196316E7, Y=3996130.02090331
ID=215, Sequence=409272, X=-1.31484204617763E7, Y=3979629.67760619
ID=210, Sequence=409277, X=-1.31623643311764E7, Y=4007374.93949916
ID=203, Sequence=409284, X=-1.31608008585173E7, Y=3995400.93032011
ID=163, Sequence=409324, X=-1.31618714764144E7, Y=4003221.7966673
ID=154, Sequence=409333, X=-1.31834565265656E7, Y=4038628.92224311
ID=114, Sequence=409373, X=-1.31662256865204E7, Y=4009307.60794644
ID=103, Sequence=409384, X=-1.31620249104862E7, Y=3978636.22764286
ID=98, Sequence=409389, X=-1.31705868819901E7, Y=3997627.18133789
ID=89, Sequence=409398, X=-1.31599719285563E7, Y=3989027.73260734
ID=81, Sequence=409406, X=-1.31512803294708E7, Y=3979690.61409079
ID=77, Sequence=409410, X=-1.31621619959065E7, Y=4005340.44579253
ID=458, Sequence=409411, X=-1.31688573729954E7, Y=3997630.15995862
ID=55, Sequence=409432, X=-1.3162637081525E7, Y=3979299.46003774
ID=455, Sequence=409455, X=-1.31487541676583E7, Y=3988530.26238404
ID=488, Sequence=409475, X=-1.31666720127233E7, Y=3997090.50787029
ID=5, Sequence=409482, X=-1.31614060282449E7, Y=3999828.28980677
ID=4, Sequence=409483, X=-1.31644834756907E7, Y=3993739.52463526
ID=419, Sequence=410322, X=-1.31604465204804E7, Y=3992653.97598
ID=392, Sequence=410349, X=-1.31682214256581E7, Y=3999997.53505288
ID=344, Sequence=410397, X=-1.31750991234907E7, Y=4028148.34988987
ID=341, Sequence=410400, X=-1.31710967578034E7, Y=3997626.30321212
ID=323, Sequence=410418, X=-1.31785271708974E7, Y=3981391.49794296
ID=284, Sequence=410457, X=-1.31614756417131E7, Y=4000335.76522528
ID=282, Sequence=410459, X=-1.31680903676252E7, Y=3971807.06554157
ID=268, Sequence=410473, X=-1.31666779833518E7, Y=3999848.97821439
ID=450, Sequence=410490, X=-1.3160868406785E7, Y=3995909.91572636
ID=215, Sequence=410526, X=-1.31495180185787E7, Y=3979653.06370277
ID=210, Sequence=410531, X=-1.31623684753898E7, Y=4007264.1548291
ID=203, Sequence=410538, X=-1.31607716866553E7, Y=3995180.74820287
ID=163, Sequence=410578, X=-1.31618110681083E7, Y=4002781.31175981
ID=154, Sequence=410587, X=-1.31835309795625E7, Y=4038722.33391273
ID=114, Sequence=410627, X=-1.31662146893709E7, Y=4009529.1419127
ID=103, Sequence=410638, X=-1.31619581012741E7, Y=3978850.70200991
ID=98, Sequence=410643, X=-1.31694889430223E7, Y=3997629.0722466
ID=89, Sequence=410652, X=-1.31600875240636E7, Y=3989907.12478067
ID=81, Sequence=410660, X=-1.31507309493388E7, Y=3979678.90817624
ID=77, Sequence=410664, X=-1.31622224042125E7, Y=4005781.03090542
ID=458, Sequence=410665, X=-1.31699553119632E7, Y=3997628.26904973
ID=55, Sequence=410686, X=-1.31620990473822E7, Y=3979243.47868925
ID=455, Sequence=410709, X=-1.31487400432643E7, Y=3987646.13666304
ID=488, Sequence=410729, X=-1.31666733471735E7, Y=3997533.45294963
ID=5, Sequence=410736, X=-1.31613758240919E7, Y=3999608.11158065
ID=4, Sequence=410737, X=-1.31681926773343E7, Y=3993745.03791613
ID=419, Sequence=411579, X=-1.31603891950317E7, Y=3992213.63651983
ID=392, Sequence=411606, X=-1.31682681892625E7, Y=4000101.68531951
ID=344, Sequence=411654, X=-1.31748013115027E7, Y=4027775.06082104
ID=341, Sequence=411657, X=-1.31709593649474E7, Y=3997626.53983485
ID=323, Sequence=411675, X=-1.31785381351317E7, Y=3981612.484898
ID=284, Sequence=411714, X=-1.31615360500192E7, Y=4000776.1544421
ID=268, Sequence=411730, X=-1.31666768322693E7, Y=3998963.89167661
ID=450, Sequence=411747, X=-1.31608391211197E7, Y=3995689.73365549
ID=215, Sequence=411783, X=-1.31506155753812E7, Y=3979676.44984773
ID=210, Sequence=411788, X=-1.3162372619603E7, Y=4007153.37125051
ID=203, Sequence=411795, X=-1.31607425147932E7, Y=3994960.57038702
ID=163, Sequence=411835, X=-1.31617506598023E7, Y=4002340.84409202
ID=154, Sequence=411844, X=-1.31836054325594E7, Y=4038815.74636301
ID=114, Sequence=411884, X=-1.31662036922213E7, Y=4009750.68024546
ID=103, Sequence=411895, X=-1.31618912920621E7, Y=3979065.18044557
ID=98, Sequence=411900, X=-1.31683910040544E7, Y=3997630.96315562
ID=89, Sequence=411909, X=-1.31602031195711E7, Y=3990786.58550459
ID=81, Sequence=411917, X=-1.31501815692069E7, Y=3979667.20227382
ID=77, Sequence=411921, X=-1.31622828125186E7, Y=4006221.63327709
ID=458, Sequence=411922, X=-1.31710532509311E7, Y=3997626.37814116
ID=55, Sequence=411943, X=-1.31615756309672E7, Y=3979108.67132127
ID=455, Sequence=411966, X=-1.31487259188704E7, Y=3986762.08019165
ID=488, Sequence=411986, X=-1.31666746816237E7, Y=3997976.41544563
ID=5, Sequence=411993, X=-1.31613456199389E7, Y=3999387.93765941
ID=4, Sequence=411994, X=-1.31703941761196E7, Y=3993748.30572984
ID=419, Sequence=412837, X=-1.31603318695831E7, Y=3991773.31425312
ID=392, Sequence=412864, X=-1.31683149528668E7, Y=4000205.8365495
ID=344, Sequence=412912, X=-1.31745034995148E7, Y=4027401.78419241
ID=341, Sequence=412915, X=-1.31708219720913E7, Y=3997626.77645757
ID=323, Sequence=412933, X=-1.31785490993661E7, Y=3981833.4761748
ID=284, Sequence=412972, X=-1.31615964583252E7, Y=4001216.56088588
ID=268, Sequence=412988, X=-1.31666767311431E7, Y=3998886.1374183
ID=450, Sequence=413005, X=-1.31608099492578E7, Y=3995469.54589592
ID=215, Sequence=413041, X=-1.31517131321837E7, Y=3979699.83604107
ID=210, Sequence=413046, X=-1.31623767638164E7, Y=4007042.58876335
ID=203, Sequence=413053, X=-1.31607133429312E7, Y=3994740.39687219
ID=163, Sequence=413093, X=-1.31616902514963E7, Y=4001900.39366113
ID=154, Sequence=413102, X=-1.31836798855565E7, Y=4038909.15959397
ID=114, Sequence=413142, X=-1.31661926950718E7, Y=4009972.22294508
ID=103, Sequence=413153, X=-1.31618244828499E7, Y=3979279.66295016
ID=98, Sequence=413158, X=-1.31672930650866E7, Y=3997632.85406495
ID=89, Sequence=413167, X=-1.31603179217418E7, Y=3991666.18214723
ID=81, Sequence=413175, X=-1.3149632189075E7, Y=3979655.49638352
ID=77, Sequence=413179, X=-1.31623432208246E7, Y=4006662.25291037
ID=458, Sequence=413180, X=-1.31720423148616E7, Y=3997712.54633054
ID=55, Sequence=413201, X=-1.31610522145522E7, Y=3978973.86556071
ID=455, Sequence=413224, X=-1.31487117944764E7, Y=3985878.09294724
ID=488, Sequence=413244, X=-1.31666760160739E7, Y=3998419.39536114
ID=5, Sequence=413251, X=-1.31613154157858E7, Y=3999167.7680427
ID=4, Sequence=413252, X=-1.31728957665748E7, Y=3993749.18363262
ID=419, Sequence=414099, X=-1.31602745441344E7, Y=3991333.00917704
ID=392, Sequence=414126, X=-1.31683617164712E7, Y=4000309.98874288
ID=344, Sequence=414174, X=-1.3174205687527E7, Y=4027028.5200023
ID=341, Sequence=414177, X=-1.31706845792352E7, Y=3997627.01308031
ID=323, Sequence=414195, X=-1.31785600636004E7, Y=3982054.4717737
ID=284, Sequence=414234, X=-1.31616568666313E7, Y=4001656.98455939
ID=268, Sequence=414250, X=-1.31666778822256E7, Y=3999771.21784488
ID=450, Sequence=414267, X=-1.31607807773956E7, Y=3995249.3624382
ID=215, Sequence=414303, X=-1.31528106889861E7, Y=3979723.22228279
ID=210, Sequence=414308, X=-1.31623801784071E7, Y=4006931.83091498
ID=203, Sequence=414315, X=-1.31606848644979E7, Y=3994520.16909339
ID=163, Sequence=414355, X=-1.31616298431902E7, Y=4001459.96046434
ID=154, Sequence=414364, X=-1.31837543385534E7, Y=4039002.57360563
ID=114, Sequence=414404, X=-1.3166053231553E7, Y=4010159.2079169
ID=103, Sequence=414415, X=-1.31617576736379E7, Y=3979494.14952401
ID=98, Sequence=414420, X=-1.31667841636746E7, Y=3997166.5018355
ID=89, Sequence=414429, X=-1.3160432447063E7, Y=3992545.87089896
ID=81, Sequence=414437, X=-1.31490828089431E7, Y=3979643.79050534
ID=77, Sequence=414441, X=-1.31623744728351E7, Y=4007103.83079544
ID=458, Sequence=414442, X=-1.31720348388592E7, Y=3997624.68856369
ID=55, Sequence=414463, X=-1.31605287981371E7, Y=3978839.0614075
ID=455, Sequence=414486, X=-1.31486976700826E7, Y=3984994.1749072
ID=488, Sequence=414506, X=-1.31666767002621E7, Y=3998862.39361017
ID=5, Sequence=414513, X=-1.31612852116328E7, Y=3998947.60273017
ID=4, Sequence=414514, X=-1.31751553153475E7, Y=3993743.24288045
ID=419, Sequence=415361, X=-1.3160217070999E7, Y=3990892.73382501
ID=392, Sequence=415388, X=-1.31684084800757E7, Y=4000414.14189969
ID=344, Sequence=415436, X=-1.31739078755391E7, Y=4026655.26824897
ID=341, Sequence=415439, X=-1.31705471863792E7, Y=3997627.24970304
ID=323, Sequence=415457, X=-1.31785710278348E7, Y=3982275.47169508
ID=284, Sequence=415496, X=-1.31617172749373E7, Y=4002097.42546546
ID=268, Sequence=415512, X=-1.31666790333081E7, Y=4000656.36784336
ID=450, Sequence=415529, X=-1.31607516055336E7, Y=3995029.18328196
ID=215, Sequence=415565, X=-1.31539082457886E7, Y=3979746.6085729
ID=210, Sequence=415570, X=-1.31623650763305E7, Y=4006821.67174758
ID=203, Sequence=415577, X=-1.31606567478981E7, Y=3994299.91505854
ID=163, Sequence=415617, X=-1.31615694348842E7, Y=4001019.54449883
ID=154, Sequence=415626, X=-1.31838287915504E7, Y=4039095.98839803
ID=114, Sequence=415666, X=-1.31658972553863E7, Y=4010341.7534347
ID=103, Sequence=415677, X=-1.31616908644258E7, Y=3979708.64016744
ID=98, Sequence=415682, X=-1.31668031791288E7, Y=3996281.75826653
ID=89, Sequence=415691, X=-1.31606028444824E7, Y=3993877.66960207
ID=81, Sequence=415699, X=-1.31485334288111E7, Y=3979632.08463927
ID=77, Sequence=415703, X=-1.31623578959819E7, Y=4007546.96970637
ID=458, Sequence=415704, X=-1.31709368992878E7, Y=3997626.57852598
ID=55, Sequence=415725, X=-1.31599879899518E7, Y=3978794.03820845
ID=455, Sequence=415748, X=-1.31486835456886E7, Y=3984110.32604892
ID=488, Sequence=415768, X=-1.31666772764344E7, Y=3999305.40943584
ID=5, Sequence=415775, X=-1.31612550074798E7, Y=3998727.44172148
ID=4, Sequence=415776, X=-1.31762532502774E7, Y=3993740.18845873
ID=419, Sequence=416613, X=-1.31601592098706E7, Y=3990452.50858998
ID=392, Sequence=416640, X=-1.316845524368E7, Y=4000518.29601996
ID=344, Sequence=416688, X=-1.31736100635512E7, Y=4026282.02893074
ID=341, Sequence=416691, X=-1.31704097935232E7, Y=3997627.48632579
ID=323, Sequence=416709, X=-1.31785819920691E7, Y=3982496.47593926
ID=284, Sequence=416748, X=-1.31617776832433E7, Y=4002537.88360686
ID=268, Sequence=416764, X=-1.31666801843907E7, Y=4001541.58743649
ID=450, Sequence=416781, X=-1.31607224336715E7, Y=3994809.00842685
ID=215, Sequence=416817, X=-1.3154357897894E7, Y=3980278.20723667
ID=210, Sequence=416822, X=-1.3162349974254E7, Y=4006711.51365927
ID=203, Sequence=416829, X=-1.31606286312985E7, Y=3994079.66532716
ID=163, Sequence=416869, X=-1.31615090265783E7, Y=4000579.14576182
ID=154, Sequence=416878, X=-1.31839032445474E7, Y=4039189.40397118
ID=114, Sequence=416918, X=-1.31657412792195E7, Y=4010524.30191774
ID=103, Sequence=416929, X=-1.31616240552138E7, Y=3979923.13488077
ID=98, Sequence=416934, X=-1.31666866109325E7, Y=3995292.08571558
ID=89, Sequence=416943, X=-1.31607678042457E7, Y=3995151.44504464
ID=81, Sequence=416951, X=-1.31479840486792E7, Y=3979620.37878534
ID=77, Sequence=416955, X=-1.31623413191288E7, Y=4007990.12608265
ID=458, Sequence=416956, X=-1.31698389603199E7, Y=3997628.46943459
ID=55, Sequence=416977, X=-1.31594384173414E7, Y=3978794.25876714
ID=455, Sequence=417000, X=-1.31486694212947E7, Y=3983226.54634979
ID=488, Sequence=417020, X=-1.31666778526067E7, Y=3999748.44268966
ID=5, Sequence=417027, X=-1.31612248033268E7, Y=3998507.28501625
ID=4, Sequence=417028, X=-1.31774648413755E7, Y=3994265.98396547
ID=419, Sequence=417866, X=-1.31601013487421E7, Y=3990012.30053367
ID=392, Sequence=417893, X=-1.31685020072844E7, Y=4000622.45110374
ID=344, Sequence=417941, X=-1.31733122515633E7, Y=4025908.80204587
ID=341, Sequence=417944, X=-1.31702724006671E7, Y=3997627.72294854
ID=323, Sequence=417962, X=-1.31785929563035E7, Y=3982717.48450661
ID=284, Sequence=418001, X=-1.31618380915494E7, Y=4002978.35898642
ID=268, Sequence=418017, X=-1.31666813354732E7, Y=4002426.87664701
ID=450, Sequence=418034, X=-1.316069362639E7, Y=3994588.8070811
ID=215, Sequence=418070, X=-1.31543575961796E7, Y=3981162.79835269
ID=210, Sequence=418075, X=-1.31623348721775E7, Y=4006601.35665001
ID=203, Sequence=418082, X=-1.31606005146988E7, Y=3993859.41989888
ID=163, Sequence=418122, X=-1.31614486182722E7, Y=4000138.7642505
ID=154, Sequence=418131, X=-1.31839776975444E7, Y=4039282.82032512
ID=114, Sequence=418171, X=-1.31655853030528E7, Y=4010706.85336624
ID=103, Sequence=418182, X=-1.31615572460017E7, Y=3980137.63366432
ID=98, Sequence=418187, X=-1.31666692149869E7, Y=3996161.90954221
ID=89, Sequence=418196, X=-1.31608874542874E7, Y=3996048.65547454
ID=81, Sequence=418204, X=-1.31474346685473E7, Y=3979608.67294352
ID=77, Sequence=418208, X=-1.31623234006348E7, Y=4008433.23576086
ID=458, Sequence=418209, X=-1.31687410213521E7, Y=3997630.36034351
ID=55, Sequence=418230, X=-1.3158888844731E7, Y=3978794.47932582
ID=455, Sequence=418253, X=-1.3148666896099E7, Y=3982342.03798581
ID=488, Sequence=418273, X=-1.31666784287791E7, Y=4000191.49337447
ID=5, Sequence=418280, X=-1.31611945991738E7, Y=3998287.13261416
ID=4, Sequence=418281, X=-1.3176941969067E7, Y=3995040.71629375
ID=419, Sequence=419117, X=-1.31600434876137E7, Y=3989572.10965327
ID=392, Sequence=419144, X=-1.31685487708889E7, Y=4000726.60715106
ID=344, Sequence=419192, X=-1.31730144395755E7, Y=4025535.58759268
ID=341, Sequence=419195, X=-1.31701350078111E7, Y=3997627.95957129
ID=323, Sequence=419213, X=-1.31786039205377E7, Y=3982938.49739749
ID=284, Sequence=419252, X=-1.31618984998554E7, Y=4003418.85160693
ID=268, Sequence=419268, X=-1.31666824865557E7, Y=4003312.23549767
ID=450, Sequence=419285, X=-1.31606655097902E7, Y=3994368.55170511
ID=215, Sequence=419321, X=-1.31543572944653E7, Y=3982047.45871554
ID=210, Sequence=419326, X=-1.3162319770101E7, Y=4006491.20071974
ID=203, Sequence=419333, X=-1.31605723980991E7, Y=3993639.17877338
ID=163, Sequence=419373, X=-1.31613882099662E7, Y=3999698.39996206
ID=154, Sequence=419382, X=-1.31840521505413E7, Y=4039376.23745987
ID=114, Sequence=419422, X=-1.3165429326886E7, Y=4010889.40778038
ID=103, Sequence=419433, X=-1.31614904367896E7, Y=3980352.13651842
ID=98, Sequence=419438, X=-1.3166671880964E7, Y=3997046.77381634
ID=89, Sequence=419447, X=-1.31610081385702E7, Y=3996928.15153032
ID=81, Sequence=419455, X=-1.31473243320198E7, Y=3979254.34000315
ID=77, Sequence=419459, X=-1.3162306411665E7, Y=4008876.41691517
ID=458, Sequence=419460, X=-1.31676430823842E7, Y=3997632.25125275
ID=55, Sequence=419481, X=-1.31583392721206E7, Y=3978794.69988451
ID=455, Sequence=419504, X=-1.31486679238174E7, Y=3981457.35491429
ID=488, Sequence=419524, X=-1.31666790049515E7, Y=4000634.56149312
ID=5, Sequence=419531, X=-1.31611643950208E7, Y=3998066.98451485
ID=4, Sequence=419532, X=-1.31769427094185E7, Y=3995925.49493584
ID=419, Sequence=420369, X=-1.31599856264853E7, Y=3989131.93594601
ID=392, Sequence=420396, X=-1.31685955344932E7, Y=4000830.76416196
ID=344, Sequence=420444, X=-1.31727166275876E7, Y=4025162.38556945
ID=341, Sequence=420447, X=-1.31699976149551E7, Y=3997628.19619405
ID=323, Sequence=420465, X=-1.31786148847721E7, Y=3983159.51461224
ID=284, Sequence=420504, X=-1.31619589081614E7, Y=4003859.36147119
ID=268, Sequence=420520, X=-1.31666836376382E7, Y=4004197.66401122
ID=450, Sequence=420537, X=-1.31606373931906E7, Y=3994148.30063269
ID=215, Sequence=420573, X=-1.3154356992751E7, Y=3982932.18834791
ID=210, Sequence=420578, X=-1.31623046680245E7, Y=4006381.04586843
ID=203, Sequence=420585, X=-1.31605442814994E7, Y=3993418.94195028
ID=163, Sequence=420625, X=-1.31613278016602E7, Y=3999258.05289372
ID=154, Sequence=420634, X=-1.31841266035382E7, Y=4039469.65537546
ID=114, Sequence=420674, X=-1.31652733507193E7, Y=4011071.96516037
ID=103, Sequence=420685, X=-1.31614236275775E7, Y=3980566.6434434
ID=98, Sequence=420690, X=-1.3166674546941E7, Y=3997931.7075921
ID=89, Sequence=420699, X=-1.3161128822853E7, Y=3997807.7162454
ID=81, Sequence=420707, X=-1.31473265332279E7, Y=3978812.11399033
ID=77, Sequence=420711, X=-1.31622894226951E7, Y=4009319.6155426
ID=458, Sequence=420712, X=-1.31667780921091E7, Y=3997449.01188234
ID=55, Sequence=420733, X=-1.31577896995103E7, Y=3978794.9204432
ID=455, Sequence=420756, X=-1.31486689515359E7, Y=3980572.7410971
ID=488, Sequence=420776, X=-1.31666795811238E7, Y=4001077.64704847
ID=5, Sequence=420783, X=-1.31611341908677E7, Y=3997846.84071797
ID=4, Sequence=420784, X=-1.317694344977E7, Y=3996810.34305116
ID=419, Sequence=421622, X=-1.31599277653569E7, Y=3988691.77940907
ID=392, Sequence=421649, X=-1.31686422980976E7, Y=4000934.92213647
ID=344, Sequence=421697, X=-1.31724188155997E7, Y=4024789.19597447
ID=341, Sequence=421700, X=-1.31698602220991E7, Y=3997628.43281681
ID=323, Sequence=421718, X=-1.31786258490065E7, Y=3983380.53615123
ID=284, Sequence=421757, X=-1.31620193164675E7, Y=4004299.88858202
ID=268, Sequence=421773, X=-1.31666847887207E7, Y=4005083.16221044
ID=450, Sequence=421790, X=-1.31606092765909E7, Y=3993928.05386349
ID=215, Sequence=421826, X=-1.31543566913671E7, Y=3983816.0181229
ID=210, Sequence=421831, X=-1.3162289565948E7, Y=4006270.89209604
ID=203, Sequence=421838, X=-1.31605161648998E7, Y=3993198.70942924
ID=163, Sequence=421878, X=-1.31612673933541E7, Y=3998817.72304267
ID=154, Sequence=421887, X=-1.31842010565353E7, Y=4039563.07407191
ID=114, Sequence=421927, X=-1.31651173745525E7, Y=4011254.52550642
ID=103, Sequence=421938, X=-1.31613582691109E7, Y=3980781.4362385
ID=98, Sequence=421943, X=-1.31666766408484E7, Y=3998816.71169379
ID=89, Sequence=421952, X=-1.31612495071358E7, Y=3998687.34964207
ID=81, Sequence=421960, X=-1.31476616976862E7, Y=3978639.65811129
ID=77, Sequence=421964, X=-1.31622724337253E7, Y=4009762.83164598
ID=458, Sequence=421965, X=-1.31667971075633E7, Y=3996564.24612976
ID=55, Sequence=421986, X=-1.31572401268998E7, Y=3978795.1410019
ID=455, Sequence=422009, X=-1.31485960405842E7, Y=3979691.2880033
ID=488, Sequence=422029, X=-1.31666801572961E7, Y=4001520.75004337
ID=5, Sequence=422036, X=-1.31611039867148E7, Y=3997626.70122318
ID=4, Sequence=422037, X=-1.31769441901214E7, Y=3997695.26066242
ID=419, Sequence=422873, X=-1.31598699042284E7, Y=3988251.64003967
ID=392, Sequence=422900, X=-1.31686890617019E7, Y=4001039.08107464
ID=344, Sequence=422948, X=-1.31721210036117E7, Y=4024416.01880604
ID=341, Sequence=422951, X=-1.3169722829243E7, Y=3997628.66943958
ID=323, Sequence=422969, X=-1.31786368132408E7, Y=3983601.56201479
ID=284, Sequence=423008, X=-1.31620797247735E7, Y=4004740.4329422
ID=268, Sequence=423024, X=-1.31666858372305E7, Y=4005968.81669207
ID=450, Sequence=423041, X=-1.31605811599913E7, Y=3993707.81139717
ID=215, Sequence=423077, X=-1.31540714721404E7, Y=3984472.50202685
ID=210, Sequence=423082, X=-1.31622744638714E7, Y=4006160.73940252
ID=203, Sequence=423089, X=-1.31604885959898E7, Y=3992978.44276579
ID=163, Sequence=423129, X=-1.31612069850481E7, Y=3998377.41040612
ID=154, Sequence=423138, X=-1.31842755095322E7, Y=4039656.49354926
ID=114, Sequence=423178, X=-1.31649613983858E7, Y=4011437.0888187
ID=103, Sequence=423189, X=-1.31612961429551E7, Y=3980996.86098548
ID=98, Sequence=423194, X=-1.31666777919309E7, Y=3999701.78666387
ID=89, Sequence=423203, X=-1.31613701914186E7, Y=3999567.05174266
ID=81, Sequence=423211, X=-1.31482112681472E7, Y=3978640.91439653
ID=77, Sequence=423215, X=-1.31622554447554E7, Y=4010206.0652282
ID=458, Sequence=423216, X=-1.31668185832999E7, Y=3995678.75967538
ID=55, Sequence=423237, X=-1.31571314748496E7, Y=3978437.54708375
ID=455, Sequence=423260, X=-1.31484813783007E7, Y=3978812.61169664
ID=488, Sequence=423280, X=-1.31666807334684E7, Y=4001963.87048066
